Date,Revenue,COGS,gross_profit,is_loss_leader_day
2016-05-05,6026491.95,4682705.07,1343786.88,0
2016-05-06,5884185.84,4692160.58,1192025.2599999998,0
2016-05-07,5016235.82,3962154.52,1054081.3000000003,0
2016-05-08,4730903.12,3759762.75,971140.3700000001,0
2016-05-09,7307039.01,5990848.79,1316190.2199999997,0
2016-05-10,6636687.87,5216849.07,1419838.7999999998,0
2016-05-11,8452886.26,6878143.05,1574743.21,0
2016-05-12,10736290.28,8789857.02,1946433.2599999998,0
2016-05-13,9817523.43,7817935.3,1999588.13,0
2016-05-14,7446413.22,6064015.7,1382397.5199999996,0
2016-05-15,6413929.56,4998345.42,1415584.1399999997,0
2016-05-16,7701732.93,5993216.92,1708516.0099999998,0
2016-05-17,8631034.09,6848845.3,1782188.79,0
2016-05-18,8416389.92,6811181.17,1605208.75,0
2016-05-19,11212790.37,9063577.59,2149212.7799999993,0
2016-05-20,10058131.11,8217262.68,1840868.4299999997,0
2016-05-21,7447083.47,5895652.1,1551431.37,0
2016-05-22,7687940.04,6156525.22,1531414.8200000003,0
2016-05-23,8645211.05,7045764.67,1599446.3800000008,0
2016-05-24,8183351.87,6580079.91,1603271.96,0
2016-05-25,9916196.12,7860116.29,2056079.8299999991,0
2016-05-26,12748857.56,10440320.85,2308536.710000001,0
2016-05-27,10645860.16,8560911.95,2084948.210000001,0
2016-05-28,7818417.53,6306590.85,1511826.6800000006,0
2016-05-29,6277386.71,4980964.03,1296422.6799999997,0
2016-05-30,15902645.06,12868500.26,3034144.8000000007,0
2016-05-31,15273734.62,12146387.51,3127347.1099999994,0
2016-06-01,15027967.48,12020718.26,3007249.2200000007,0
2016-06-02,15450407.81,12454831.83,2995575.9800000004,0
2016-06-03,14905219.23,12099283.96,2805935.2699999996,0
2016-06-04,3543917.94,2852864.04,691053.8999999999,0
2016-06-05,5281645.29,4151357.66,1130287.63,0
2016-06-06,5164395.26,4100125.08,1064270.1799999997,0
2016-06-07,6484605.21,5302528.24,1182076.9699999997,0
2016-06-08,8622987.0,7158408.04,1464578.96,0
2016-06-09,6719422.7,5484927.09,1234495.6100000003,0
2016-06-10,5856690.47,4774033.93,1082656.54,0
2016-06-11,5949391.29,4761365.56,1188025.7300000004,0
2016-06-12,6087764.33,4901187.37,1186576.96,0
2016-06-13,6889883.95,5491827.46,1398056.4900000002,0
2016-06-14,9141001.7,7338757.88,1802243.8199999994,0
2016-06-15,9864183.86,7853426.55,2010757.3099999996,0
2016-06-16,10058421.18,8220535.81,1837885.37,0
2016-06-17,5423957.08,4250810.07,1173147.0099999998,0
2016-06-18,7882351.1,6322388.46,1559962.6399999997,0
2016-06-19,7908073.31,6297385.32,1610687.9899999993,0
2016-06-20,7266335.58,5841977.09,1424358.4900000002,0
2016-06-21,8500049.69,6752198.15,1747851.539999999,0
2016-06-22,10283795.21,8167871.69,2115923.5200000005,0
2016-06-23,9872888.2,7950198.34,1922689.8599999994,0
2016-06-24,7881916.83,6508523.99,1373392.8399999999,0
2016-06-25,6886227.09,6096912.54,789314.5499999998,0
2016-06-26,6698524.32,6144242.3,554282.0200000005,0
2016-06-27,6871506.56,6833479.69,38026.86999999918,0
2016-06-28,8247984.99,8163713.72,84271.27000000048,0
2016-06-29,13343751.12,13303063.47,40687.64999999851,0
2016-06-30,11824115.33,11686500.64,137614.68999999948,0
2016-07-01,10173764.85,10138330.52,35434.330000000075,0
2016-07-02,8800553.93,8597989.65,202564.27999999933,0
2016-07-03,6426683.62,6344095.57,82588.04999999981,0
2016-07-04,1386571.93,1325944.63,60627.30000000005,0
2016-07-05,2748779.52,2677876.06,70903.45999999996,0
2016-07-06,2703265.31,2729115.94,-25850.62999999989,1
2016-07-07,4517288.27,4518370.11,-1081.8400000007823,1
2016-07-08,3773827.56,3763622.72,10204.839999999851,0
2016-07-09,4051086.89,3956559.68,94527.20999999996,0
2016-07-10,4008532.54,3789183.06,219349.47999999998,0
2016-07-11,4094198.38,3954521.72,139676.65999999968,0
2016-07-12,4373623.08,4271906.38,101716.70000000019,0
2016-07-13,3978100.94,3903887.84,74213.1000000001,0
2016-07-14,5834657.65,5776926.66,57730.99000000022,0
2016-07-15,5538171.41,5410397.02,127774.3900000006,0
2016-07-16,4146739.21,3932641.54,214097.66999999993,0
2016-07-17,4362617.65,4257377.15,105240.5,0
2016-07-18,4037086.77,4032049.3,5037.470000000205,0
2016-07-19,4972014.76,4468539.05,503475.70999999996,0
2016-07-20,5743038.13,4989427.8,753610.3300000001,0
2016-07-21,6234589.1,5454135.01,780454.0899999999,0
2016-07-22,6429688.49,5405412.2,1024276.29,0
2016-07-23,5794840.19,4693760.16,1101080.0300000003,0
2016-07-24,4992598.4,3988427.93,1004170.4700000002,0
2016-07-25,6602810.86,5210533.01,1392277.8500000006,0
2016-07-26,7851989.46,6298482.2,1553507.2599999998,0
2016-07-27,7880563.86,6294203.51,1586360.3500000006,0
2016-07-28,10561338.25,8364736.75,2196601.5,0
2016-07-29,9786083.49,8009568.05,1776515.4400000004,0
2016-07-30,6346290.87,5035247.55,1311043.3200000003,0
2016-07-31,11015269.56,8901256.98,2114012.58,0
2016-08-01,10793582.2,8684114.27,2109467.9299999997,0
2016-08-02,9744357.22,7715286.95,2029070.2700000005,0
2016-08-03,9904285.99,7903743.51,2000542.4800000004,0
2016-08-04,9495153.07,7445312.45,2049840.62,0
2016-08-05,5608281.75,4405172.77,1203108.9800000004,0
2016-08-06,3417126.9,2778007.61,639119.29,0
2016-08-07,4427581.45,3417549.23,1010032.2200000002,0
2016-08-08,4350104.4,3457274.61,892829.7900000005,0
2016-08-09,5367433.58,4307308.14,1060125.4400000004,0
2016-08-10,6219835.93,4989664.4,1230171.5299999993,0
2016-08-11,6515630.05,5260377.53,1255252.5199999996,0
2016-08-12,6119372.31,4890673.79,1228698.5199999996,0
2016-08-13,4911652.24,4032826.41,878825.8300000001,0
2016-08-14,4133214.74,3276890.85,856323.8900000001,0
2016-08-15,5605211.59,4497185.08,1108026.5099999998,0
2016-08-16,5622571.31,4439845.57,1182725.7399999993,0
2016-08-17,5481191.48,4224740.02,1256451.460000001,0
2016-08-18,9528740.46,7920089.68,1608650.7800000012,0
2016-08-19,6546299.57,5278113.04,1268186.5300000003,0
2016-08-20,5781551.94,4564247.81,1217304.1300000008,0
2016-08-21,6521389.47,5328696.02,1192693.4500000002,0
2016-08-22,5219998.72,4287522.68,932476.04,0
2016-08-23,4815121.42,3868404.84,946716.5800000001,0
2016-08-24,6292751.73,5100249.41,1192502.3200000003,0
2016-08-25,8794928.73,6977759.11,1817169.62,0
2016-08-26,5680360.34,4488665.83,1191694.5099999998,0
2016-08-27,4561647.77,3662367.33,899280.4399999995,0
2016-08-28,15158669.18,12249721.23,2908947.9499999993,0
2016-08-29,14043471.1,11328872.12,2714598.9800000004,0
2016-08-30,13812380.3,11037531.68,2774848.620000001,0
2016-08-31,12534594.92,10091516.93,2443077.99,0
2016-09-01,12403544.62,10116739.78,2286804.84,0
2016-09-02,2363186.38,2197302.32,165884.06000000006,0
2016-09-03,2854708.14,2576390.08,278318.06000000006,0
2016-09-04,2911393.7,2610346.46,301047.2400000002,0
2016-09-05,4157930.98,3683805.93,474125.0499999998,0
2016-09-06,4457820.99,4021959.96,435861.03000000026,0
2016-09-07,2727504.52,2482230.36,245274.16000000015,0
2016-09-08,2950156.73,2710099.28,240057.4500000002,0
2016-09-09,4080455.52,3550531.35,529924.1699999999,0
2016-09-10,3383667.97,3081087.79,302580.18000000017,0
2016-09-11,4791697.67,4209772.35,581925.3200000003,0
2016-09-12,5675073.45,5130706.55,544366.9000000004,0
2016-09-13,5639925.61,5076124.78,563800.8300000001,0
2016-09-14,4385149.48,3911967.05,473182.43000000063,0
2016-09-15,3714513.35,3311188.02,403325.3300000001,0
2016-09-16,4018602.31,3556568.41,462033.8999999999,0
2016-09-17,4431680.09,3843688.85,587991.2399999998,0
2016-09-18,4942620.63,4382989.7,559630.9299999997,0
2016-09-19,5350877.2,4783146.79,567730.4100000001,0
2016-09-20,4950112.24,4381290.5,568821.7400000002,0
2016-09-21,4415854.52,4042078.78,373775.73999999976,0
2016-09-22,3570383.96,3326231.28,244152.68000000017,0
2016-09-23,4188287.62,3857859.5,330428.1200000001,0
2016-09-24,3669054.98,3149906.57,519148.41000000015,0
2016-09-25,5830714.93,5221915.5,608799.4299999997,0
2016-09-26,6888617.97,6121949.95,766668.0199999996,0
2016-09-27,8489123.16,7795904.94,693218.2199999997,0
2016-09-28,7567886.85,6824968.63,742918.2199999997,0
2016-09-29,5432931.71,4892504.82,540426.8899999997,0
2016-09-30,4909635.76,4205412.15,704223.6099999994,0
2016-10-01,4366699.03,3701260.21,665438.8200000003,0
2016-10-02,2596796.4,1974164.43,622631.97,0
2016-10-03,2548741.44,2097911.33,450830.10999999987,0
2016-10-04,3461082.31,2850191.25,610891.06,0
2016-10-05,3424882.78,2746226.47,678656.3099999996,0
2016-10-06,2895028.23,2454432.63,440595.6000000001,0
2016-10-07,3222934.99,2477341.55,745593.4400000004,0
2016-10-08,3101070.27,2574361.13,526709.1400000001,0
2016-10-09,3313712.48,2583489.11,730223.3700000001,0
2016-10-10,4264616.83,3371581.16,893035.6699999999,0
2016-10-11,4422185.53,3581266.99,840918.54,0
2016-10-12,4541598.24,3524730.02,1016868.2200000002,0
2016-10-13,3317032.06,2649214.4,667817.6600000001,0
2016-10-14,3511630.87,2718591.77,793039.1000000001,0
2016-10-15,3943248.97,3043533.56,899715.4100000001,0
2016-10-16,4376304.87,3413503.15,962801.7200000002,0
2016-10-17,3037287.93,2453991.87,583296.06,0
2016-10-18,4508859.09,3657069.31,851789.7799999998,0
2016-10-19,4228189.57,3396000.86,832188.7100000004,0
2016-10-20,2846518.01,2260628.69,585889.3199999998,0
2016-10-21,3272036.28,2634207.2,637829.0799999996,0
2016-10-22,3948044.16,3231763.1,716281.06,0
2016-10-23,3383059.2,2666084.61,716974.5900000003,0
2016-10-24,4380387.44,3526727.23,853660.2100000004,0
2016-10-25,4299274.8,3249930.02,1049344.7799999998,0
2016-10-26,4706906.11,3751859.51,955046.6000000006,0
2016-10-27,4202633.76,3430770.86,771862.8999999999,0
2016-10-28,7095459.64,5821255.79,1274203.8499999996,0
2016-10-29,7748034.04,6291672.94,1456361.0999999996,0
2016-10-30,6231866.09,5021019.4,1210846.6899999995,0
2016-10-31,6154479.92,4923620.6,1230859.3200000003,0
2016-11-01,7719179.86,6108632.49,1610547.37,0
2016-11-02,2019573.39,1671538.84,348034.5499999998,0
2016-11-03,2167731.38,1630172.24,537559.1399999999,0
2016-11-04,2921457.72,2325634.63,595823.0900000003,0
2016-11-05,3331729.51,2510325.05,821404.46,0
2016-11-06,3177194.93,2614531.12,562663.81,0
2016-11-07,4013690.76,3164694.75,848996.0099999998,0
2016-11-08,2902668.64,2275142.13,627526.5100000002,0
2016-11-09,3088936.2,2415653.4,673282.8000000003,0
2016-11-10,3524443.54,2787453.25,736990.29,0
2016-11-11,3242466.89,2622416.39,620050.5,0
2016-11-12,4067309.35,3215859.82,851449.5300000003,0
2016-11-13,4108240.53,3298120.47,810120.0599999996,0
2016-11-14,5384564.17,4287246.16,1097318.0099999998,0
2016-11-15,4067351.79,3266049.08,801302.71,0
2016-11-16,2666254.64,2184170.77,482083.8700000001,0
2016-11-17,3253737.52,2657687.82,596049.7000000002,0
2016-11-18,2750384.49,2341586.51,408797.98000000045,0
2016-11-19,3049656.36,2797715.85,251940.50999999978,0
2016-11-20,2422645.76,2208447.77,214197.98999999976,0
2016-11-21,2849528.18,2622825.33,226702.8500000001,0
2016-11-22,2953802.19,3010640.25,-56838.060000000056,1
2016-11-23,1781135.32,1682846.05,98289.27000000002,0
2016-11-24,1693041.1,1727778.84,-34737.73999999999,1
2016-11-25,3314537.94,3343367.28,-28829.33999999985,1
2016-11-26,3392192.14,3360164.37,32027.77000000002,0
2016-11-27,5299633.2,5281944.59,17688.610000000335,0
2016-11-28,5196318.58,5131257.93,65060.65000000037,0
2016-11-29,4921786.18,4962698.8,-40912.62000000011,1
2016-11-30,3832887.02,3897608.89,-64721.87000000011,1
2016-12-01,2358573.02,2341309.79,17263.22999999998,0
2016-12-02,907573.74,925477.21,-17903.469999999972,1
2016-12-03,1333890.05,1218185.92,115704.13000000012,0
2016-12-04,2237557.76,2224630.3,12927.459999999963,0
2016-12-05,1925286.27,1939563.58,-14277.310000000056,1
2016-12-06,2605334.49,2510982.32,94352.17000000039,0
2016-12-07,2299467.49,2274139.79,25327.700000000186,0
2016-12-08,2075549.34,2136761.21,-61211.86999999988,1
2016-12-09,2553283.93,2600587.96,-47304.029999999795,1
2016-12-10,2913080.54,2889190.43,23890.10999999987,0
2016-12-11,2853330.5,2812545.24,40785.25999999978,0
2016-12-12,3248145.42,3217430.0,30715.419999999925,0
2016-12-13,3823629.31,3830277.56,-6648.25,1
2016-12-14,2792734.55,2831410.87,-38676.3200000003,1
2016-12-15,2707101.38,2742933.88,-35832.5,1
2016-12-16,2646651.72,2651717.38,-5065.659999999683,1
2016-12-17,3238132.58,3280502.46,-42369.87999999989,1
2016-12-18,3271429.4,3285398.32,-13968.919999999925,1
2016-12-19,4135316.35,4095588.8,39727.55000000028,0
2016-12-20,4293749.29,4224108.67,69640.62000000011,0
2016-12-21,4279775.59,4100591.43,179184.15999999968,0
2016-12-22,3117384.48,3057416.11,59968.37000000011,0
2016-12-23,2500798.47,2509747.01,-8948.539999999572,1
2016-12-24,2034069.49,2007308.18,26761.310000000056,0
2016-12-25,3488378.94,3406046.44,82332.5,0
2016-12-26,3839559.68,3806837.33,32722.350000000093,0
2016-12-27,5844260.6,5750792.35,93468.25,0
2016-12-28,7554359.22,7421332.69,133026.52999999933,0
2016-12-29,7928143.58,7951767.41,-23623.830000000075,1
2016-12-30,5840732.73,5741938.39,98794.34000000078,0
2016-12-31,4969730.15,4920694.41,49035.74000000022,0
2017-01-01,3998895.08,3583814.01,415081.0700000003,0
2017-01-02,1748553.87,1374452.07,374101.80000000005,0
2017-01-03,1891837.91,1573537.28,318300.6299999999,0
2017-01-04,847466.28,682698.81,164767.46999999997,0
2017-01-05,1464435.52,1145400.53,319034.99,0
2017-01-06,2311449.24,1842665.52,468783.7200000002,0
2017-01-07,2148635.45,1767280.58,381354.8700000001,0
2017-01-08,2907768.3,2272946.44,634821.8599999999,0
2017-01-09,3437216.12,2814472.11,622744.0100000002,0
2017-01-10,3014515.71,2440786.22,573729.4899999998,0
2017-01-11,2227157.79,1674420.56,552737.23,0
2017-01-12,2704158.21,2101198.8,602959.4100000001,0
2017-01-13,3136819.59,2599219.64,537599.9499999997,0
2017-01-14,2056300.58,1704845.73,351454.8500000001,0
2017-01-15,2415343.55,1994964.86,420378.6899999997,0
2017-01-16,3848368.92,3102404.56,745964.3599999999,0
2017-01-17,2829843.68,2229864.7,599978.98,0
2017-01-18,2138817.82,1652537.47,486280.34999999986,0
2017-01-19,2663777.41,2187863.56,475913.8500000001,0
2017-01-20,2871845.05,2318588.01,553257.04,0
2017-01-21,2790303.1,2232164.85,558138.25,0
2017-01-22,2438538.62,2064760.98,373777.64000000013,0
2017-01-23,3466339.69,2719480.1,746859.5899999999,0
2017-01-24,2856042.21,2288079.89,567962.3199999998,0
2017-01-25,2345949.16,1953862.54,392086.6200000001,0
2017-01-26,3398297.86,2689465.29,708832.5699999998,0
2017-01-27,3893498.97,3118864.85,774634.1200000001,0
2017-01-28,5454445.79,4466542.85,987902.9400000004,0
2017-01-29,6530902.38,5313138.23,1217764.1499999994,0
2017-01-30,5647441.37,4545794.61,1101646.7599999998,0
2017-01-31,5786663.6,4731579.01,1055084.5899999999,0
2017-02-01,3754242.39,3007642.45,746599.94,0
2017-02-02,2084558.98,1704689.79,379869.18999999994,0
2017-02-03,2527455.7,2118774.82,408680.88000000035,0
2017-02-04,2511052.37,2067059.03,443993.3400000001,0
2017-02-05,2436308.96,2039899.33,396409.6299999999,0
2017-02-06,2567404.94,2085607.67,481797.27,0
2017-02-07,2738634.88,2219123.05,519511.8300000001,0
2017-02-08,1933130.03,1586818.66,346311.3700000001,0
2017-02-09,2516914.69,2076822.36,440092.32999999984,0
2017-02-10,2588464.94,2130151.17,458313.77,0
2017-02-11,3014037.02,2552520.25,461516.77,0
2017-02-12,3603536.48,2886850.52,716685.96,0
2017-02-13,4440040.43,3602625.97,837414.4599999995,0
2017-02-14,3875527.43,3254271.21,621256.2200000002,0
2017-02-15,2042667.61,1725509.05,317158.56000000006,0
2017-02-16,3533527.8,2858753.36,674774.44,0
2017-02-17,3023518.61,2507056.83,516461.7799999998,0
2017-02-18,3277433.63,2800726.99,476706.63999999966,0
2017-02-19,4520643.56,3744775.49,775868.0699999994,0
2017-02-20,5623470.83,4661358.55,962112.2800000003,0
2017-02-21,5243661.46,4397106.06,846555.4000000004,0
2017-02-22,4461426.24,3673004.77,788421.4700000002,0
2017-02-23,5005082.74,4050645.07,954437.6700000004,0
2017-02-24,5197080.94,4291124.12,905956.8200000003,0
2017-02-25,7193655.77,5984598.22,1209057.5499999998,0
2017-02-26,6951383.99,5568547.06,1382836.9300000006,0
2017-02-27,7418488.93,6084966.92,1333522.0099999998,0
2017-02-28,5900508.14,4852701.48,1047806.6599999992,0
2017-03-01,4138759.12,3461752.84,677006.2800000003,0
2017-03-02,1084768.59,894235.96,190532.63000000012,0
2017-03-03,1291387.67,1088338.93,203048.74,0
2017-03-04,1414852.54,1091358.11,323494.42999999993,0
2017-03-05,2359240.19,1784452.73,574787.46,0
2017-03-06,3890607.23,3160109.06,730498.1699999999,0
2017-03-07,3220221.21,2644266.94,575954.27,0
2017-03-08,4553707.12,3607122.81,946584.31,0
2017-03-09,4967983.41,4034647.4,933336.0100000002,0
2017-03-10,6057343.95,4929376.63,1127967.3200000003,0
2017-03-11,4368486.87,3465509.34,902977.5300000003,0
2017-03-12,3116003.75,2481856.51,634147.2400000002,0
2017-03-13,4924647.72,4152542.23,772105.4899999998,0
2017-03-14,5669415.23,4519981.15,1149434.08,0
2017-03-15,7298281.44,5862653.36,1435628.08,0
2017-03-16,7437742.79,6020449.52,1417293.2700000005,0
2017-03-17,7834618.24,6274517.1,1560101.1400000006,0
2017-03-18,5974783.9,4875618.15,1099165.75,0
2017-03-19,5122059.27,4468071.53,653987.7399999993,0
2017-03-20,5574811.65,4750949.98,823861.6699999999,0
2017-03-21,6395400.59,5699224.23,696176.3599999994,0
2017-03-22,6704488.72,5884865.16,819623.5599999996,0
2017-03-23,8227253.04,7586583.97,640669.0700000003,0
2017-03-24,8043513.7,7275137.93,768375.7700000005,0
2017-03-25,5949599.34,5438511.57,511087.76999999955,0
2017-03-26,5631526.96,5140078.21,491448.75,0
2017-03-27,6690279.11,5981854.17,708424.9400000004,0
2017-03-28,7528150.84,6808020.58,720130.2599999998,0
2017-03-29,8839810.76,8216778.38,623032.3799999999,0
2017-03-30,17516038.82,16224964.49,1291074.33,0
2017-03-31,16556662.03,15209810.1,1346851.9299999997,0
2017-04-01,15808755.61,14645912.76,1162842.8499999996,0
2017-04-02,14750037.65,13407725.54,1342312.1100000013,0
2017-04-03,11986923.68,10898039.76,1088883.92,0
2017-04-04,3822590.98,3438348.87,384242.10999999987,0
2017-04-05,4629254.97,4199168.99,430085.9799999995,0
2017-04-06,3991728.43,3603945.57,387782.86000000034,0
2017-04-07,3428956.51,3033332.62,395623.88999999966,0
2017-04-08,3512061.04,3104040.68,408020.35999999987,0
2017-04-09,5195329.1,4683867.18,511461.9199999999,0
2017-04-10,4956146.85,4458418.44,497728.4099999992,0
2017-04-11,6400896.15,5775011.4,625884.75,0
2017-04-12,6346191.53,5932271.71,413919.8200000003,0
2017-04-13,6080699.31,5675033.32,405665.9899999993,0
2017-04-14,5046450.29,4501125.15,545325.1399999997,0
2017-04-15,5118767.2,4382670.97,736096.2300000004,0
2017-04-16,5550880.17,4613246.21,937633.96,0
2017-04-17,6659045.31,5533903.49,1125141.8199999994,0
2017-04-18,8056843.67,6512827.94,1544015.7299999995,0
2017-04-19,8628781.58,6869166.87,1759614.71,0
2017-04-20,7240460.1,5704449.86,1536010.2399999993,0
2017-04-21,5516371.41,4399591.55,1116779.8600000003,0
2017-04-22,5307716.56,4273571.86,1034144.6999999993,0
2017-04-23,7933547.43,6292750.65,1640796.7799999993,0
2017-04-24,7075130.23,5783275.04,1291855.1900000004,0
2017-04-25,8289377.68,6751931.23,1537446.4499999993,0
2017-04-26,11677117.94,9490915.85,2186202.09,0
2017-04-27,10910842.34,8767860.5,2142981.84,0
2017-04-28,8873238.46,7052027.5,1821210.960000001,0
2017-04-29,13969061.08,11193381.32,2775679.76,0
2017-04-30,12763691.95,10213945.04,2549746.91,0
2017-05-01,10437173.89,8248934.13,2188239.7600000007,0
2017-05-02,10668293.77,8545428.77,2122865.0,0
2017-05-03,11066087.91,8850240.81,2215847.0999999996,0
2017-05-04,5096072.55,4205229.55,890843.0,0
2017-05-05,5663567.39,4486107.35,1177460.04,0
2017-05-06,3743378.15,2996412.53,746965.6200000001,0
2017-05-07,4893557.72,3947883.38,945674.3399999999,0
2017-05-08,5867384.27,4768855.8,1098528.4699999997,0
2017-05-09,6383091.75,5203605.53,1179486.2199999997,0
2017-05-10,7501996.22,6032076.17,1469920.0499999998,0
2017-05-11,10239562.28,8268973.88,1970588.3999999994,0
2017-05-12,8320439.9,6726540.41,1593899.4900000002,0
2017-05-13,7357524.23,5896933.82,1460590.4100000001,0
2017-05-14,6662133.39,5287890.68,1374242.71,0
2017-05-15,7541584.53,6196974.67,1344609.8600000003,0
2017-05-16,6978902.38,5556954.23,1421948.1499999994,0
2017-05-17,7526190.32,5942140.35,1584049.9700000007,0
2017-05-18,10554187.11,8417567.55,2136619.5599999987,0
2017-05-19,8723026.23,6978931.62,1744094.6100000003,0
2017-05-20,6210104.92,4916762.05,1293342.87,0
